bldgarea,bldgdepth,builtfar,facilfar,lotarea,lotdepth,numbldgs,numfloors,resarea,residfar,age,count
10810.0,60.0,3.44,6.5,3140.0,75.0,1,6,10810.0,3.44,18,24
3084.0,44.0,1.31,6.5,2350.0,100.0,1,3,3084.0,3.44,188,348
20030.0,86.0,4.01,4.8,5000.0,100.06,1,5,20030.0,2.43,131,4
11520.0,30.0,1.15,4.0,10040.0,97.0,1,3,11520.0,4.0,31,313
11720.0,40.0,4.73,6.5,2476.0,39.66,1,6,9960.0,3.44,116,26
3136.0,40.0,3.17,6.5,988.0,52.0,1,3,2328.0,3.44,173,23
20200.0,83.0,4.11,6.5,4908.0,100.2,1,6,20200.0,3.44,107,27
1496.0,36.0,0.68,2.0,2200.0,100.0,2,2,1496.0,0.75,90,36
3864.0,42.0,1.66,6.5,2332.0,100.0,1,3,2898.0,3.44,179,19
3400.0,36.0,1.72,4.8,1973.0,100.3,1,3,2550.0,2.43,193,8
1226.0,40.0,0.49,1.0,2524.0,101.0,1,2,1226.0,0.5,18,25
21380.0,88.0,4.48,6.5,4776.0,95.5,1,5,17100.0,3.44,123,2
3200.0,40.0,1.6,4.8,2000.0,100.44,1,4,3200.0,2.43,191,2
3972.0,40.0,1.6,4.8,2484.0,100.44,1,3,2946.0,2.43,193,3
1440.0,36.0,0.57,1.0,2524.0,101.0,1,2,1440.0,0.5,55,14
1440.0,36.0,0.57,1.0,2524.0,101.0,1,2,1440.0,0.5,45,3
7532.0,62.0,4.65,6.5,1620.0,63.4,1,5,7532.0,6.02,115,676
10610.0,80.0,4.24,6.5,2504.0,100.06,1,5,9610.0,3.44,157,9
3560.0,40.0,1.66,4.8,2144.0,100.5,1,3,2620.0,2.43,193,125
2520.0,63.0,0.93,4.8,2700.0,100.0,2,2,2520.0,2.43,90,6
3192.0,74.0,2.01,6.5,1588.0,75.0,1,2,3192.0,3.44,194,13
7590.0,40.0,3.52,6.5,2156.0,40.25,1,4,7590.0,3.44,207,32
1496.0,36.0,0.68,2.0,2200.0,100.0,2,2,1496.0,0.75,90,46
5460.0,40.0,2.97,6.5,1838.0,98.0,1,3,2760.0,3.44,192,6
21570.0,100.0,4.31,6.5,5000.0,100.0,1,7,15096.0,3.44,14,1
2940.0,50.0,1.96,4.8,1500.0,80.0,1,4,1963.0,2.43,192,1
8740.0,75.0,4.66,4.8,1875.0,75.0,1,5,7316.0,2.43,132,2
11340.0,84.0,4.63,6.5,2450.0,98.0,1,6,10584.0,3.44,119,16
3360.0,42.0,1.68,6.5,2002.0,100.06,1,4,3360.0,3.44,176,5
3160.0,56.0,2.13,4.8,1481.0,75.0,1,4,2360.0,2.43,192,24
7324.0,55.0,2.92,6.5,2508.0,104.0,1,4,4290.0,3.44,193,92
18580.0,90.0,2.45,4.8,7588.0,126.3,1,5,17060.0,2.43,13,20
3960.0,45.0,1.76,6.5,2252.0,100.06,1,4,3960.0,3.44,170,17
3600.0,45.0,1.78,6.5,2018.0,100.06,1,4,3600.0,3.44,170,1
3000.0,38.0,2.04,4.8,1472.0,75.0,1,4,3000.0,2.43,192,24
13700.0,58.7,2.28,4.8,6000.0,100.0,1,5,12160.0,2.43,1,1
8984.0,66.0,4.49,4.8,2000.0,80.0,1,6,7484.0,2.43,123,2
10720.0,60.0,3.93,4.8,2732.0,70.0,1,5,8720.0,2.43,130,3
9330.0,91.2,2.49,2.0,3752.0,106.06,2,4,1312.0,2.0,1,12
8776.0,75.0,4.68,6.5,1875.0,75.0,1,5,7020.0,3.44,150,24
7000.0,70.0,4.0,4.8,1750.0,70.0,1,4,7000.0,2.43,70,28
1760.0,38.0,0.78,2.0,2250.0,100.0,2,2,1760.0,1.25,100,12
10424.0,88.0,4.17,6.5,2500.0,100.0,1,6,8690.0,3.44,116,2
20980.0,60.0,4.66,6.5,4500.0,60.0,1,6,17090.0,3.44,117,3
7090.0,90.0,2.47,6.5,2870.0,100.0,1,4,1772.0,3.44,189,174
3120.0,54.6,2.81,6.5,1111.0,55.0,1,4,2340.0,3.44,150,12
3160.0,40.0,1.72,6.5,1838.0,98.0,1,3,1580.0,3.44,192,34
9780.0,84.0,3.91,6.5,2500.0,100.0,1,5,7930.0,3.44,133,28
17150.0,64.0,4.57,6.5,3750.0,75.0,1,5,13800.0,3.44,136,38
2200.0,54.0,0.69,2.0,3186.0,108.6,1,2,2200.0,1.25,18,6
2416.0,54.0,0.93,2.0,2610.0,104.44,1,2,2416.0,2.0,105,6
8640.0,64.0,4.67,6.5,1852.0,75.0,1,6,7290.0,3.44,119,1
9976.0,84.0,3.99,6.5,2500.0,100.0,1,5,9176.0,3.44,134,2
2576.0,51.5,1.19,2.0,2172.0,108.56,2,2,2576.0,1.25,24,1
2480.0,74.0,1.41,6.5,1763.0,74.0,1,2,500.0,3.44,175,12
3188.0,40.0,2.49,6.5,1282.0,65.75,1,3,1588.0,3.44,191,182
5260.0,66.0,4.0,6.5,1315.0,65.75,1,4,3944.0,3.44,191,285
1400.0,28.0,1.98,4.8,706.0,28.25,1,2,1400.0,2.43,187,329
32420.0,122.0,5.11,4.8,6344.0,123.06,1,7,31620.0,2.43,122,234
7770.0,74.0,3.11,6.5,2500.0,100.0,1,6,6570.0,3.44,185,31
9950.0,82.0,3.98,6.5,2500.0,100.0,1,5,8050.0,3.44,136,1
19820.0,135.0,5.87,6.5,3380.0,135.5,1,7,17200.0,3.44,118,2614
9150.0,88.0,3.66,6.5,2500.0,100.0,1,5,5904.0,3.44,132,15
6400.0,54.0,3.54,6.5,1807.0,78.5,1,5,5296.0,3.44,141,152
8456.0,60.0,3.68,6.5,2300.0,100.0,1,5,5250.0,3.44,149,195
5276.0,45.0,4.73,6.5,1115.0,45.84,1,4,4376.0,3.44,182,33
1284.0,24.0,1.35,4.8,950.0,35.0,1,2,1284.0,2.43,181,59
3892.0,56.0,1.69,6.5,2308.0,92.25,1,4,3892.0,3.44,181,296
6230.0,80.0,3.81,6.5,1636.0,96.25,1,5,6230.0,3.44,130,399
4040.0,55.0,2.2,2.0,1837.0,99.0,1,3,3030.0,2.0,90,117
3000.0,60.0,1.2,2.0,2500.0,100.0,1,2,1500.0,2.0,120,45
3020.0,53.0,1.63,2.0,1853.0,96.25,1,3,2014.0,2.0,110,227
4976.0,66.0,2.16,6.5,2308.0,92.25,1,4,4976.0,3.44,173,155
49380.0,46.66,1.16,4.8,42600.0,320.2,6,4,62700.0,2.43,5,391
5570.0,66.0,2.4,4.8,2324.0,100.0,1,4,5570.0,2.43,178,12
12210.0,88.0,4.28,4.8,2850.0,100.0,1,5,12210.0,2.43,140,16
5600.0,65.0,2.43,6.5,2308.0,92.25,1,4,5600.0,6.02,176,945
5690.0,74.0,2.58,4.8,2208.0,93.94,1,4,5690.0,2.43,161,684
9490.0,74.0,4.04,6.5,2348.0,93.94,1,5,7590.0,3.44,145,107
1480.0,48.0,0.3,1.0,5000.0,100.0,2,2,1480.0,0.5,119,560
7110.0,65.0,3.08,6.5,2308.0,92.25,1,4,7110.0,3.44,176,760
7228.0,80.0,2.69,4.8,2684.0,103.25,1,5,7228.0,2.43,173,641
5000.0,60.0,2.32,4.8,2152.0,86.06,1,3,5000.0,2.43,189,32
4038.0,35.0,2.06,4.8,1957.0,103.25,1,4,3060.0,2.43,186,153
1260.0,41.0,0.65,2.0,1950.0,97.5,2,2,1260.0,0.75,110,401
3848.0,45.0,3.16,4.0,1218.0,63.0,1,4,2047.0,4.0,119,9
2820.0,47.0,1.41,2.0,2000.0,100.0,2,2,1880.0,1.35,60,10
1776.0,40.0,0.9,4.8,1983.0,92.25,1,3,1776.0,2.43,188,379
18620.0,89.0,3.56,6.5,5230.0,94.8,1,5,18620.0,3.44,181,351
5500.0,50.0,2.77,4.8,1983.0,92.25,1,4,4840.0,2.43,181,222
3780.0,42.0,1.68,4.8,2246.0,103.25,1,3,2772.0,2.43,178,124
5480.0,47.0,4.2,6.5,1304.0,59.5,1,4,980.0,3.44,167,2
2100.0,28.0,3.0,6.5,700.0,28.0,1,3,2100.0,3.44,174,187
4170.0,40.0,2.09,4.8,1995.0,103.25,1,3,4170.0,2.43,177,1
4800.0,48.0,2.29,6.5,2100.0,94.8,1,3,4800.0,3.44,181,212
5360.0,76.0,2.47,4.8,2168.0,103.25,1,4,5360.0,2.43,166,1365
5330.0,56.0,2.13,6.5,2500.0,100.0,1,3,3996.0,3.44,168,18
5330.0,62.0,2.21,4.8,2414.0,92.25,1,4,5330.0,2.43,163,19
3036.0,46.0,1.49,4.8,2045.0,92.25,1,4,3036.0,2.43,180,16
9850.0,86.0,3.34,4.8,2952.0,92.25,1,4,9850.0,2.43,174,28
2288.0,52.0,3.83,4.8,598.0,52.75,1,4,1888.0,2.43,159,699
4800.0,48.0,1.92,4.8,2500.0,100.0,1,4,4800.0,2.43,172,2105
9256.0,80.0,3.7,4.8,2500.0,100.0,1,5,9256.0,2.43,129,6
3744.0,18.0,2.06,4.8,1817.0,100.0,1,4,3744.0,2.43,166,11
5024.0,53.0,2.16,6.5,2324.0,102.0,1,5,3976.0,3.44,175,812
8376.0,77.0,3.68,6.5,2276.0,91.0,1,5,8376.0,3.44,130,155
4576.0,52.0,2.11,4.8,2168.0,100.0,1,2,3432.0,2.43,167,64
34500.0,66.0,4.74,6.5,7270.0,69.0,1,7,28900.0,6.02,64,781
3984.0,77.0,2.57,6.5,1552.0,77.56,1,3,770.0,3.44,181,457
22240.0,86.0,5.4,6.5,4116.0,93.25,1,6,22240.0,3.44,80,825
1490.0,47.0,0.75,2.0,2000.0,100.0,1,1,800.0,1.25,70,23
4160.0,42.0,1.92,4.8,2168.0,100.0,1,2,3066.0,2.43,167,152
9080.0,99.0,3.52,4.8,2580.0,103.25,1,5,7280.0,2.43,166,882
4370.0,52.0,2.02,4.8,2168.0,100.0,1,2,3276.0,2.43,168,200
1178.0,28.0,0.41,2.0,2876.0,115.0,1,2,1178.0,2.0,100,1
1374.0,30.0,0.55,2.0,2500.0,100.0,1,2,1374.0,2.0,95,22
7044.0,60.0,3.0,4.8,2350.0,93.94,1,4,7044.0,2.43,175,706
1573.0,30.0,0.45,2.0,3500.0,100.0,3,2,1573.0,2.0,110,49
3608.0,52.0,1.64,6.5,2200.0,100.0,1,3,3608.0,3.44,168,13
3996.0,48.0,2.13,4.8,1875.0,75.0,1,3,3996.0,2.43,184,595
3190.0,45.0,3.54,6.5,901.0,45.0,1,4,2390.0,3.44,159,164
2490.0,48.0,0.76,2.0,3288.0,96.7,2,2,2490.0,1.25,105,73
583.0,20.0,0.15,2.0,3842.0,100.0,2,1,583.0,0.75,110,727
8400.0,75.0,3.34,4.8,2512.0,78.0,1,4,6900.0,2.43,162,106
1890.0,30.0,2.25,6.5,840.0,40.0,1,3,1890.0,3.44,194,736
1802.0,53.0,0.7,1.0,2576.0,100.0,2,3,1802.0,0.5,1,74
13060.0,74.0,4.66,4.8,2800.0,73.8,1,6,13060.0,2.43,123,582
24200.0,100.0,4.53,6.5,5336.0,100.0,1,6,24200.0,3.44,82,1808
1542.0,30.0,1.54,6.5,1000.0,49.16,1,2,1542.0,3.44,186,39
6904.0,64.0,3.92,4.8,1760.0,80.0,1,5,6904.0,2.43,130,160
13976.0,69.0,6.48,6.5,2158.0,49.34,1,6,11816.0,3.44,115,351
1008.0,32.0,0.78,6.5,1294.0,69.0,1,2,1008.0,3.44,199,42
1959.0,25.0,2.33,6.5,840.0,40.0,1,3,1959.0,3.44,194,1
1200.0,30.0,0.77,6.5,1560.0,64.3,1,2,1200.0,3.44,190,1
2800.0,32.75,3.66,6.5,766.0,42.75,1,4,2800.0,3.44,177,389
1260.0,24.08,3.36,4.8,375.0,24.08,1,3,1260.0,2.43,166,37
3708.0,46.0,2.32,4.8,1600.0,80.0,1,3,2892.0,2.43,185,6
1850.0,30.0,1.63,6.5,1137.0,56.25,1,2,1300.0,3.44,190,253
5560.0,36.0,3.52,6.5,1580.0,54.75,1,5,3484.0,3.44,124,56
2480.0,39.0,1.5,6.5,1650.0,38.6,1,4,1860.0,3.44,92,4
2650.0,49.34,2.11,2.0,1254.0,57.34,2,2,1325.0,1.25,100,3
2216.0,42.0,1.39,4.8,1600.0,80.0,1,3,2216.0,2.43,185,395
4548.0,68.1,1.96,2.0,2324.0,67.1,1,3,2474.0,1.25,100,29
6070.0,90.0,2.38,4.8,2550.0,100.0,1,4,4720.0,2.43,189,15
1216.0,34.0,0.47,1.0,2600.0,100.0,2,2,1216.0,0.5,95,259
1506.0,30.0,0.48,1.0,3150.0,105.0,2,2,1506.0,0.5,95,54
6704.0,62.0,4.0,6.5,1675.0,75.0,1,5,6704.0,3.44,130,2
9304.0,78.0,4.14,6.5,2250.0,90.0,1,5,9304.0,3.44,125,1
1977.0,36.0,3.0,6.5,659.0,36.0,1,3,1977.0,3.44,184,342
10296.0,68.0,4.5,6.5,2284.0,72.94,1,2,10296.0,3.44,188,60
4210.0,63.0,2.53,6.5,1661.0,75.5,1,4,3156.0,3.44,172,9
1071.0,21.0,2.52,4.8,425.0,25.0,1,3,1071.0,2.43,175,18
18500.0,67.0,4.28,6.5,4320.0,80.06,1,6,15810.0,3.44,116,173
2664.0,36.0,1.97,6.5,1350.0,75.0,1,3,1785.0,3.44,187,1494
1045.0,25.0,1.31,4.8,800.0,40.0,1,2,1045.0,2.43,194,2
13110.0,85.0,4.1,4.8,3200.0,100.0,1,5,12710.0,2.43,134,25
1683.0,25.0,2.0,6.5,840.0,40.0,1,3,1683.0,3.44,194,331
2294.0,42.0,2.29,6.5,1000.0,80.06,1,3,1491.0,3.44,184,51
3588.0,44.0,3.26,6.5,1100.0,67.94,1,3,2672.0,3.44,184,1
2400.0,32.0,3.0,4.8,800.0,32.16,1,3,2400.0,2.43,198,3
11570.0,52.0,3.91,6.5,2960.0,60.0,1,5,11570.0,3.44,131,8
1680.0,42.0,0.82,1.0,2040.0,102.56,1,2,840.0,0.5,89,599
1953.0,39.0,2.54,4.8,770.0,42.6,1,3,1333.0,2.43,168,67
5628.0,78.0,2.79,6.5,2020.0,80.06,1,3,2800.0,3.44,99,19
7704.0,78.0,3.8,4.8,2027.0,81.06,1,4,6600.0,2.43,124,10
2520.0,44.0,2.55,4.8,990.0,49.5,1,3,2520.0,2.43,186,11
3520.0,44.0,3.07,4.8,1145.0,57.25,1,3,2640.0,2.43,186,336
5196.0,86.0,2.6,6.5,2000.0,100.0,1,4,4196.0,3.44,192,736
3480.0,34.0,1.74,4.8,2000.0,100.0,1,2,2800.0,2.43,193,45
7320.0,100.0,2.93,4.8,2500.0,100.0,1,3,4972.0,2.43,138,66
9380.0,74.0,3.75,4.8,2500.0,100.0,1,5,9380.0,2.43,148,11
3168.0,42.0,2.48,4.8,1278.0,71.0,1,4,2376.0,2.43,187,19
3206.0,20.0,2.89,3.0,1110.0,35.0,1,4,3206.0,3.0,6,25
4200.0,58.0,3.07,6.5,1368.0,58.0,1,4,2900.0,3.44,193,14
3216.0,35.0,1.8,6.5,1785.0,80.8,1,3,1877.0,3.44,182,1201
9380.0,74.0,3.75,6.5,2500.0,100.0,1,5,9380.0,3.44,148,7
4596.0,114.0,3.02,6.5,1524.0,114.0,1,4,2640.0,3.44,173,5
4500.0,44.0,3.01,6.5,1495.0,70.5,1,4,2700.0,3.44,173,510
7396.0,66.0,3.84,6.5,1925.0,89.0,1,5,6548.0,3.44,123,161
3440.0,63.0,1.58,2.0,2180.0,109.0,1,2,1260.0,1.35,100,49
20670.0,75.0,4.24,4.8,4876.0,70.5,1,6,17230.0,2.43,115,269
1987.0,27.0,2.21,4.8,900.0,54.0,1,3,1021.0,2.43,187,126
6860.0,80.0,4.0,6.5,1717.0,80.2,1,4,5144.0,3.44,143,52
1380.0,25.0,2.22,4.8,622.0,45.66,1,3,1380.0,2.43,192,88
2860.0,80.5,2.1,6.5,1364.0,80.5,1,3,1760.0,6.02,194,53
2400.0,60.0,1.22,2.0,1966.0,97.75,1,2,1200.0,0.75,100,220
2060.0,39.0,2.66,4.8,774.0,46.84,1,2,1000.0,2.43,187,468
5624.0,75.0,2.25,6.5,2500.0,100.0,1,2,1875.0,3.44,198,7
708.0,30.0,0.47,2.0,1520.0,79.3,2,2,708.0,2.0,100,1
1360.0,34.0,1.08,6.5,1260.0,65.5,1,2,1360.0,6.02,197,35
2592.0,36.0,2.87,6.5,904.0,50.0,1,2,1944.0,3.44,173,86
2400.0,40.0,0.96,4.8,2500.0,125.0,1,3,2400.0,2.43,195,479
3360.0,43.0,1.45,4.8,2324.0,125.0,1,3,2580.0,2.43,195,41
844.0,30.0,0.52,2.0,1620.0,73.0,1,2,844.0,2.0,100,23
2400.0,60.84,2.0,4.8,1200.0,60.0,1,3,2400.0,2.43,172,1
20220.0,84.0,4.01,6.5,5050.0,100.94,1,7,20220.0,3.44,118,203
4300.0,58.0,1.85,4.8,2324.0,103.25,1,4,4300.0,2.43,165,25
1895.0,44.0,2.33,6.5,815.0,61.1,1,3,970.0,3.44,181,591
2040.0,40.0,1.74,6.5,1170.0,66.5,1,3,2040.0,3.44,168,102
2274.0,40.0,1.64,4.8,1390.0,78.7,1,3,2274.0,2.43,172,14
3280.0,41.0,1.64,4.8,2000.0,100.0,1,2,2460.0,2.43,175,8
2160.0,78.7,1.52,4.8,1421.0,78.7,1,3,2160.0,2.43,172,141
2880.0,72.0,1.41,2.0,2043.0,102.2,1,2,1440.0,1.35,85,230
2344.0,42.0,2.09,4.8,1120.0,60.5,1,3,1640.0,2.43,170,332
2396.0,60.0,1.0,4.8,2396.0,103.25,1,3,2396.0,2.43,175,118
1435.0,27.0,2.26,6.5,635.0,40.16,1,3,1075.0,3.44,184,112
2344.0,43.6,3.6,6.5,652.0,43.6,1,3,652.0,3.44,91,121
1208.0,38.0,0.64,1.0,1875.0,75.0,1,2,1208.0,0.5,119,388
2268.0,42.0,1.99,4.8,1140.0,60.0,1,3,2268.0,2.43,170,55
62800.0,166.0,3.67,6.5,17090.0,165.5,1,6,49950.0,6.02,64,295
9544.0,94.0,5.73,6.5,1665.0,103.25,1,4,9544.0,3.44,178,8
4704.0,56.0,2.17,4.8,2168.0,103.25,1,3,3528.0,2.43,178,80
6324.0,70.0,3.95,4.8,1600.0,80.0,1,5,5824.0,2.43,130,425
2588.0,40.0,1.82,4.8,1423.0,71.2,1,3,2588.0,2.43,193,101
6400.0,64.0,1.98,6.5,3228.0,80.7,1,4,6400.0,3.44,181,12
4520.0,76.0,2.74,4.8,1647.0,76.56,1,4,2872.0,2.43,192,47
3440.0,40.0,2.15,4.8,1600.0,80.0,1,3,2520.0,2.43,173,11
3640.0,42.0,1.92,6.5,1900.0,95.0,1,2,2660.0,3.44,180,149
5896.0,44.0,2.56,4.8,2306.0,103.25,1,3,3916.0,2.43,171,1041
14450.0,67.0,4.82,4.8,3000.0,75.0,1,6,12950.0,2.43,117,4
31140.0,78.0,4.02,4.8,7744.0,103.25,1,6,31140.0,2.43,104,69
2276.0,46.5,3.0,6.5,759.0,46.5,1,3,1300.0,3.44,99,92
1160.0,24.0,1.49,1.0,780.0,39.0,1,3,1160.0,0.5,30,1
1184.0,36.0,0.47,1.0,2520.0,105.0,1,2,1184.0,0.5,50,12
3136.0,44.0,2.95,6.5,1062.0,54.0,1,3,3136.0,3.44,164,157
3440.0,91.44,1.88,4.8,1828.0,91.44,1,2,3440.0,2.43,110,148
1751.0,55.0,0.8,1.0,2200.0,85.0,1,2,1751.0,0.5,18,15
2029.0,43.5,1.13,4.8,1800.0,100.0,1,2,1476.0,2.43,75,2
1760.0,38.0,0.48,1.0,3680.0,92.0,2,2,1760.0,0.5,100,30
14520.0,78.0,4.03,4.8,3600.0,91.25,1,6,14520.0,2.43,110,127
14940.0,75.0,3.93,4.8,3800.0,95.0,1,6,14940.0,2.43,117,106
3840.0,42.0,1.97,4.8,1953.0,93.0,1,3,2880.0,2.43,175,97
15170.0,80.0,3.99,6.5,3800.0,95.0,1,6,15170.0,3.44,118,11
3200.0,42.0,1.79,4.8,1784.0,93.06,1,3,2400.0,2.43,175,151
7096.0,50.0,3.39,4.8,2090.0,76.0,1,5,7096.0,2.43,167,268
38460.0,108.0,4.93,6.5,7800.0,107.56,1,6,29920.0,3.44,96,167
13880.0,66.0,4.23,6.5,3280.0,80.0,1,6,13880.0,3.44,104,25
12360.0,64.0,4.64,6.5,2664.0,63.34,1,6,10360.0,3.44,117,50
9490.0,82.0,3.88,4.8,2446.0,95.0,1,5,9490.0,2.43,133,314
3860.0,40.0,2.83,4.8,1364.0,62.0,1,3,2832.0,2.43,177,6
3720.0,40.0,2.73,4.8,1364.0,62.0,1,3,2762.0,2.43,177,8
4560.0,74.0,3.04,4.8,1502.0,75.2,1,3,3306.0,2.43,184,199
3680.0,44.0,2.04,4.8,1806.0,87.0,1,3,2760.0,2.43,163,326
4160.0,42.0,2.42,4.8,1722.0,83.3,1,3,3120.0,2.43,163,1
3460.0,54.0,2.37,4.8,1462.0,75.0,1,3,2912.0,2.43,175,79
2488.0,32.0,1.78,4.8,1400.0,56.0,1,3,2488.0,2.43,193,215
2880.0,36.0,3.6,4.8,800.0,40.0,1,3,2160.0,2.43,143,119
3300.0,44.0,3.67,6.5,900.0,60.0,1,5,3300.0,3.44,159,88
3160.0,31.0,5.21,4.8,607.0,31.0,1,5,3160.0,2.43,190,59
4060.0,40.0,3.69,6.5,1100.0,50.0,1,4,4060.0,3.44,152,395
3420.0,35.0,2.22,4.8,1539.0,81.5,1,3,2564.0,2.43,168,42
4104.0,35.0,2.73,4.8,1501.0,80.0,1,3,3078.0,2.43,168,4
2364.0,28.0,2.64,4.8,895.0,50.0,1,3,1584.0,2.43,193,1
8296.0,29.0,1.66,1.0,4988.0,95.0,5,2,8296.0,0.5,12,18
4800.0,24.5,3.38,6.5,1422.0,41.34,1,3,4800.0,3.44,128,350
4364.0,65.0,4.0,6.5,1091.0,65.44,1,4,3274.0,3.44,172,74
64830.0,138.0,5.27,6.5,12310.0,149.5,1,6,53820.0,3.44,91,5
6384.0,70.0,3.25,4.8,1965.0,90.0,1,4,6384.0,2.43,163,220
6924.0,103.25,2.68,4.8,2580.0,103.25,1,3,6924.0,2.43,111,123
2740.0,40.0,1.8,6.5,1524.0,46.25,1,3,1528.0,3.44,175,9
11410.0,97.0,3.77,4.8,3024.0,110.0,1,5,10410.0,2.43,131,283
2644.0,72.0,1.58,4.8,1675.0,72.0,1,2,1322.0,2.43,96,973
4200.0,50.0,2.14,4.8,1965.0,90.0,1,3,3150.0,2.43,163,69
25980.0,76.0,2.58,2.0,10080.0,76.0,3,4,20300.0,1.35,89,7
10500.0,78.0,4.07,4.8,2580.0,103.25,1,5,9240.0,2.43,136,33
4216.0,45.0,2.7,6.5,1562.0,75.0,1,4,4216.0,3.44,166,530
1450.0,30.0,1.23,1.0,1180.0,62.0,1,3,1450.0,0.5,19,3
2684.0,39.0,2.85,4.8,943.0,59.16,1,3,2001.0,2.43,188,546
2318.0,60.0,1.88,3.0,1235.0,68.8,1,2,1159.0,3.0,89,27
3300.0,55.0,1.83,2.0,1800.0,90.0,1,3,2212.0,1.25,89,9
2096.0,34.0,0.5,1.0,4164.0,120.0,1,3,1468.0,0.5,60,374
1530.0,30.0,0.82,2.0,1860.0,109.44,1,2,1020.0,0.75,85,137
2880.0,40.0,3.16,4.8,910.0,49.16,1,3,2160.0,2.43,159,349
5290.0,44.0,3.55,6.5,1488.0,70.0,1,4,3992.0,3.44,167,13
2718.0,45.0,1.08,4.8,2524.0,101.9,3,2,1323.0,2.43,89,95
7190.0,53.0,1.42,4.8,5050.0,101.0,1,2,2708.0,2.43,92,25
2800.0,35.0,2.52,4.8,1113.0,52.9,1,3,2100.0,2.43,179,92
9050.0,80.0,3.51,6.5,2576.0,95.44,1,5,9050.0,3.44,125,147
2164.0,44.0,0.53,1.0,4060.0,99.0,1,2,2164.0,0.5,50,236
2520.0,40.0,2.5,6.5,1008.0,58.0,1,3,2520.0,3.44,202,610
7704.0,61.0,5.0,6.5,1541.0,61.6,1,5,6404.0,3.44,152,48
9530.0,82.0,3.96,4.8,2408.0,95.0,1,5,9530.0,2.43,135,39
1560.0,30.0,1.15,4.8,1360.0,68.0,1,2,1200.0,2.43,80,44
7920.0,64.0,3.47,6.5,2284.0,92.25,1,5,7920.0,3.44,149,227
2508.0,33.1,3.01,6.5,832.0,54.16,1,4,2508.0,3.44,151,21
18480.0,74.0,3.96,6.5,4668.0,91.5,1,6,18480.0,3.44,112,233
8270.0,68.0,3.75,6.5,2208.0,66.0,1,4,8270.0,3.44,141,39
3840.0,48.0,2.02,4.8,1905.0,95.25,1,3,2880.0,2.43,154,74
4040.0,54.0,2.12,6.5,1905.0,95.25,1,3,4040.0,3.44,154,820
9144.0,81.0,3.8,6.5,2408.0,96.0,1,5,9144.0,3.44,126,2
3948.0,86.0,2.31,6.5,1707.0,100.0,1,3,2632.0,3.44,190,7
3218.0,64.0,1.55,4.8,2082.0,86.0,1,2,3218.0,2.43,180,77
4900.0,42.0,2.18,4.8,2250.0,90.0,1,3,3576.0,2.43,181,233
3432.0,44.0,1.62,4.8,2112.0,80.0,1,3,3432.0,2.43,179,320
3240.0,45.0,2.37,6.5,1368.0,75.75,1,4,3240.0,3.44,168,3
1936.0,36.0,1.16,4.8,1675.0,75.0,1,3,1936.0,2.43,184,327
7196.0,53.0,5.18,4.8,1390.0,51.9,1,4,5936.0,2.43,175,2031
3624.0,42.0,3.02,4.8,1200.0,60.0,1,3,2780.0,2.43,160,163
2812.0,37.4,3.8,6.5,740.0,37.84,1,4,2812.0,3.44,168,8
2792.0,34.9,2.79,2.0,1000.0,50.0,1,3,1396.0,2.0,5,220
2480.0,42.0,2.65,6.5,936.0,58.5,1,4,1984.0,3.44,172,1
7956.0,80.0,4.01,4.8,1982.0,104.0,1,5,7956.0,2.43,134,225
3520.0,44.0,2.51,4.8,1400.0,70.0,1,3,2640.0,2.43,159,167
3338.0,52.0,1.61,2.0,2068.0,97.0,1,3,3338.0,1.35,34,11
7656.0,97.0,2.92,4.0,2620.0,97.0,1,3,7656.0,4.0,109,4
1712.0,36.0,0.7,1.0,2432.0,100.7,2,2,1712.0,0.5,100,100
16700.0,79.0,4.87,6.5,3432.0,71.06,1,5,14700.0,3.44,147,13
8904.0,78.0,4.68,6.5,1904.0,78.25,1,4,5710.0,3.44,184,7
3240.0,62.4,2.89,4.8,1120.0,62.4,1,3,2740.0,2.43,116,121
4176.0,36.0,2.77,6.5,1510.0,59.66,1,3,3132.0,3.44,201,90
3650.0,50.0,3.71,6.5,984.0,40.1,1,3,2360.0,3.44,193,1
1892.0,45.0,1.23,4.0,1539.0,81.3,1,3,1892.0,4.0,39,280
46850.0,147.4,5.72,6.5,8184.0,147.4,1,7,46850.0,3.44,115,16
28580.0,90.0,4.65,4.0,6136.0,97.75,1,5,28580.0,4.0,111,6
1800.0,20.0,3.17,4.0,567.0,29.75,1,3,1800.0,4.0,201,907
6156.0,48.0,4.04,4.0,1525.0,61.0,1,5,6156.0,4.0,131,135
2832.0,32.0,3.21,4.0,882.0,48.5,1,3,2088.0,4.0,185,520
2840.0,40.0,3.29,4.0,864.0,40.16,1,4,2440.0,4.0,161,7
3520.0,42.0,1.53,4.8,2296.0,84.44,1,3,2640.0,2.43,184,207
2940.0,35.0,3.11,4.8,945.0,44.66,1,3,2204.0,2.43,171,12
4280.0,55.0,1.18,2.0,3616.0,96.06,2,2,2868.0,2.0,89,23
2960.0,78.0,1.25,2.0,2368.0,100.0,1,2,2960.0,2.0,89,88
1680.0,27.0,1.23,6.5,1370.0,35.9,1,3,1680.0,3.44,185,602
4276.0,42.0,1.8,6.5,2376.0,95.0,1,3,1675.0,3.44,175,55
2556.0,47.0,2.84,6.5,900.0,52.25,1,3,1317.0,3.44,180,1
